CAND_ID,CAND_NAME,CAND_ICI,CAND_PTY_AFFILIATION,TTL_RECEIPTS,DEBTS_OWED_BY,TTL_INDIV_CONTRIB,CAND_OFFICE_ST,CAND_OFFICE_DISTRICT,OTHER_POL_CMTE_CONTRIB,POL_PTY_CONTRIB,CVG_END_DT,INDIV_REFUNDS,CMTE_REFUNDS,PCT_INDIV_CONTRIB,PAC_Contribution_%,Party_Contribution_%,Adj_Party_Contrib,Adj_PAC_Contrib
S2WI00219,"BALDWIN, TAMMY",I,DEM,50228545.14,0.0,42080848.61,WI,0.0,2607543.73,62425.82,12/31/2024,592192.45,62520.29,83.78,5.191358265966292,0.0,0.0,2607543.73
S4FL00595,"RUSH, BRIAN",C,DEM,85508.96,0.0,71298.24,FL,0.0,0.0,0.0,11/11/2024,0.0,0.0,83.38,0.0,0.0,0.0,0.0
S6OH00163,"BROWN, SHERROD",I,DEM,96530240.72,0.0,79877201.03,OH,0.0,3085597.37,57800.0,12/31/2024,2000830.92,69880.9,82.75,3.196508521044948,0.0,0.0,3085597.37
S0KY00420,"BOOKER, CHARLES",C,DEM,147125.06,129574.0,121237.0,KY,0.0,5000.0,0.0,12/31/2024,21087.0,0.0,82.4,3.3984693022385173,0.0,0.0,5000.0
S4VA00239,"GARCIA, EDWARD",C,REP,328243.77,162089.92,269936.93,VA,0.0,1075.0,230.0,12/31/2024,12644.37,0.0,82.24,0.3275005036653095,0.0700698752028104,230.0,1075.0
S2HI00155,"MCDERMOTT, ROBERT",C,REP,23225.25,4000.0,18912.6,HI,0.0,250.0,0.0,12/31/2024,0.0,0.0,81.43,1.0764146779905492,0.0,0.0,250.0
S4NJ00417,"SIGNORELLO, JOSEPH III",O,DEM,83900.6,5000.0,68140.28,NJ,0.0,5500.0,0.0,09/30/2023,300.0,5500.0,81.22,6.55537624283974,0.0,0.0,5500.0
S0CO00211,"BENNET, MICHAEL F.",I,DEM,1181527.92,374819.0,956042.51,CO,0.0,58596.92,0.0,12/31/2024,5166.75,7500.0,80.92,4.959418986899608,0.0,0.0,58596.92
S2WA00189,"MURRAY, PATTY",I,DEM,2095534.09,0.0,1695482.12,WA,0.0,284000.0,0.0,12/31/2024,14231.09,8000.0,80.91,13.55263087130212,0.0,0.0,284000.0
S6IL00292,"DUCKWORTH, L. TAMMY",I,DEM,4571747.48,0.0,3684933.82,IL,0.0,260703.03,0.0,12/31/2024,24373.94,0.0,80.6,5.702480969049498,0.0,0.0,260703.03
S0CO00575,"HICKENLOOPER, JOHN W.",I,DEM,1160079.25,0.0,928610.79,CO,0.0,113500.0,0.0,12/31/2024,2249.09,0.0,80.05,9.783814338546268,0.0,0.0,113500.0
S2NV00399,"CONRAD, WILLIAM ""BILL""",C,REP,12476.0,0.0,9876.0,NV,,500.0,0.0,12/31/2024,200.0,0.0,79.16,4.007694773966015,0.0,0.0,500.0
S4NV00296,"CONRAD, WILLIAM BRYAN",C,REP,12476.0,0.0,9876.0,NV,0.0,500.0,0.0,12/31/2024,200.0,0.0,79.16,4.007694773966015,0.0,0.0,500.0
S2WA00460,"HOLYK, ISAAC A",C,REP,8368.37,0.0,6602.39,WA,0.0,0.0,0.0,12/31/2024,0.0,0.0,78.9,0.0,0.0,0.0,0.0
S0GA00559,"WARNOCK, RAPHAEL",I,DEM,4819907.15,0.0,3788915.6,GA,0.0,87316.93,0.0,12/31/2024,995564.88,28318.93,78.61,1.8115894618426411,0.0,0.0,87316.93
S0NM00058,"LUJAN, BEN RAY",I,DEM,1364756.27,0.0,1072144.28,NM,0.0,267540.0,0.0,12/31/2024,8816.5,12000.0,78.56,19.60350033782955,0.0,0.0,267540.0
S4TX00706,"TCHENKO, THIERRY",C,DEM,142864.34,0.0,112075.94,TX,,0.0,0.0,03/31/2024,2200.0,0.0,78.45,0.0,0.0,0.0,0.0
S2MO00726,"LONG, BILLY",O,REP,35977.32,130000.0,28195.0,MO,0.0,5000.0,0.0,12/31/2024,2500.0,0.0,78.37,13.897644404863954,0.0,0.0,5000.0
S4MI00504,"LOVE, LESLIE N.",O,DEM,23395.0,6408.04,18295.0,MI,0.0,0.0,0.0,03/31/2024,0.0,0.0,78.2,0.0,0.0,0.0,0.0
S8MN00578,"SMITH, TINA",I,DEM,1464674.23,0.0,1140676.44,MN,0.0,303750.0,0.0,12/31/2024,14919.0,0.0,77.88,20.738399964885023,0.0,0.0,303750.0
S4TN00575,"MOSES, PAMELA",C,IDP,5945.0,0.0,4595.0,TN,0.0,1000.0,0.0,11/25/2024,0.0,0.0,77.29,16.82085786375105,0.0,0.0,1000.0
S2AL00145,"BRITT, KATIE BOYD",I,REP,3907112.1,30327.0,3017323.47,AL,0.0,863600.0,0.0,12/31/2024,9386.5,1500.0,77.23,22.103281858741653,0.0,0.0,863600.0
S4RI00085,"MORGAN, PATRICIA L",C,REP,296201.28,41627.71,227784.57,RI,0.0,50.0,0.0,12/31/2024,0.0,0.0,76.9,0.01688041321090847,0.0,0.0,50.0
S8NV00156,"ROSEN, JACKY",I,DEM,43915245.2,0.0,33769624.63,NV,0.0,2574528.14,57800.0,12/31/2024,609151.13,41607.14,76.9,5.862492918518419,0.03687298095741932,16192.86,2574528.14
S4TX00771,"GOMEZ, MERI LIZET MS.",C,DEM,16944.01,0.0,13024.01,TX,0.0,0.0,0.0,06/30/2024,0.0,0.0,76.86,0.0,0.0,0.0,0.0
S4TX00748,"KEOUGH, STEVE",C,DEM,28692.87,6050.06,21942.81,TX,0.0,0.0,0.0,02/14/2024,0.0,0.0,76.47,0.0,0.0,0.0,0.0
S4MD00327,"ALSOBROOKS, ANGELA",O,DEM,31077805.53,101342.24,23764486.41,MD,0.0,1194819.3,58400.0,12/31/2024,503954.71,26899.0,76.47,3.8446063987581685,0.10136172571641676,31501.0,1194819.3
S4PA00329,"SELKER, MARTY",C,CON,16258.57,0.0,12356.73,PA,0.0,0.0,0.0,12/12/2024,0.0,0.0,76.0,0.0,0.0,0.0,0.0
S4MS00203,"BURTON, TIMOTHY GHANNON COLONEL(R)",C,REP,218188.17,13594.25,165730.0,MS,0.0,0.0,0.0,12/31/2024,0.0,250.0,75.96,0.0,0.0,0.0,0.0
S4TN00534,"MILLER-WATKINS, CIVIL MARSHA",C,DEM,24800.5,15609.74,18725.0,TN,0.0,0.0,0.0,09/30/2024,0.0,0.0,75.5,0.0,0.0,0.0,0.0
S2NM00088,"HEINRICH, MARTIN",I,DEM,10731410.2,0.0,8100492.64,NM,0.0,2004501.1,57800.0,12/31/2024,153020.2,23000.0,75.48,18.67882284473666,0.32428170530654027,34800.0,2004501.1
S4CA00639,"EARLY, ERIC",O,REP,904178.95,160635.57,678321.14,CA,0.0,0.0,500.0,12/31/2024,20531.0,0.0,75.02,0.0,0.05529878792245716,500.0,0.0
S6PA00217,"CASEY, ROBERT P. JR.",I,DEM,58147345.34,0.0,43598592.23,PA,0.0,2903155.31,61800.0,12/31/2024,998815.77,39160.41,74.98,4.992756407063173,0.03893486429624853,22639.589999999997,2903155.31
S2OH00436,"VANCE, J D",I,REP,2704752.4,103207.08,2026008.9,OH,0.0,360400.0,0.0,12/31/2024,0.0,0.0,74.91,13.32469471142719,0.0,0.0,360400.0
S4CA00670,"REISS, JONATHAN",O,REP,14156.17,14017.12,10529.36,CA,0.0,1274.45,0.0,12/31/2024,0.0,0.0,74.38,9.002788183527041,0.0,0.0,1274.45
S4IN00261,"POTTS, KEITH",O,DEM,103206.86,15900.0,76390.69,IN,0.0,2750.0,0.0,12/31/2024,1985.0,0.0,74.02,2.6645515617857183,0.0,0.0,2750.0
S4MI00561,"O'DONNELL, SHERRELL ANNE",O,REP,494750.2,88000.0,365935.2,MI,0.0,2500.0,0.0,12/31/2024,4785.47,0.0,73.96,0.5053055056875166,0.0,0.0,2500.0
S4TX00789,"GONZALEZ, MARK A",C,DEM,14967.44,0.0,11067.44,TX,0.0,0.0,0.0,02/14/2024,0.0,0.0,73.94,0.0,0.0,0.0,0.0
S6NJ00289,"MENENDEZ, ROBERT",I,IND,3882123.51,0.0,2868362.77,NJ,0.0,507192.53,0.0,12/31/2024,53697.0,15223.81,73.89,13.064822092690195,0.0,0.0,507192.53
S4MI00595,"ROGERS, MICHAEL J",O,REP,13247396.66,30000.0,9726562.99,MI,0.0,957336.84,53050.0,12/31/2024,252982.82,2004.55,73.42,7.226603570274614,0.3853243871992582,51045.45,957336.84
S2MD00602,"FRIEND, LORIE R",O,REP,1417.35,8692.25,1040.05,MD,0.0,0.0,0.0,12/31/2024,0.0,0.0,73.38,0.0,0.0,0.0,0.0
S4WV00324,"MOONEY, ALEXANDER X",O,REP,2280834.4,0.0,1660300.37,WV,0.0,262250.0,15000.0,12/31/2024,270864.41,43100.0,72.79,11.497985123339074,0.0,0.0,262250.0
S4MT00183,"SHEEHY, TIM",C,REP,30015786.32,1700000.0,21768586.8,MT,0.0,1318362.0,63108.77,12/31/2024,489614.59,2600.0,72.52,4.392228762374798,0.20158982128574798,60508.77,1318362.0
S0NH00219,"SHAHEEN, JEANNE",I,DEM,1190933.63,0.0,859422.64,NH,0.0,303375.0,0.0,12/31/2024,24231.33,900.0,72.16,25.473711746640326,0.0,0.0,303375.0
S4MS00195,"EUBANKS, DAN",C,REP,52717.97,12855.15,37717.97,MS,0.0,0.0,0.0,08/09/2024,0.0,0.0,71.55,0.0,0.0,0.0,0.0
S4NV00262,"PHILLIPS, STEPHANIE",C,REP,83810.01,25676.77,59546.33,NV,0.0,0.0,0.0,06/30/2024,501.0,0.0,71.05,0.0,0.0,0.0,0.0
S4AZ00287,"NORTON, MIKE",O,GRE,84401.01,0.0,59401.0,AZ,0.0,25000.0,0.0,09/24/2024,0.0,0.0,70.38,29.620498617255887,0.0,0.0,25000.0
S6MD03441,"VAN HOLLEN, CHRIS",I,DEM,330578.51,2209.56,232265.7,MD,0.0,44000.0,0.0,12/31/2024,1015.0,0.0,70.26,13.310000096497502,0.0,0.0,44000.0
S4TX00680,"ANDRUS, TRACY DR. SR.",C,DEM,18385.0,0.0,12885.0,TX,0.0,0.0,0.0,06/30/2024,0.0,0.0,70.08,0.0,0.0,0.0,0.0
S4NE00223,"LOVE, PRESTON JR",C,DEM,283232.43,0.0,197363.08,NE,0.0,7500.0,14450.0,11/25/2024,1182.48,0.0,69.68,2.6480018548723394,5.10181690705404,14450.0,7500.0
S2ME00109,"KING, ANGUS S. JR.",I,IND,5368767.0,0.0,3734651.41,ME,0.0,1503928.51,5200.0,12/31/2024,62064.55,20000.02,69.56,28.01254943639759,0.0,0.0,1503928.51
S4IA00129,"ERNST, JONI K",I,REP,2921862.7,0.0,2020872.76,IA,0.0,696050.0,0.0,12/31/2024,0.0,500.0,69.16,23.82213236782139,0.0,0.0,696050.0
S2NC00356,"JACKSON, JEFF",O,DEM,891839.08,0.0,616380.53,NC,0.0,176651.95,350.0,09/20/2024,13215.0,28500.0,69.11,19.807603631812146,0.0,0.0,176651.95
S4MI00355,"PETERS, GARY",I,DEM,3241786.33,0.0,2239335.24,MI,0.0,880508.73,0.0,12/31/2024,73536.43,0.0,69.08,27.161220400358708,0.0,0.0,880508.73
S6MN00267,"KLOBUCHAR, AMY",I,DFL,14734556.75,0.0,10146530.53,MN,0.0,1155708.0,0.0,12/31/2024,174002.06,10000.0,68.86,7.843520640687071,0.0,0.0,1155708.0
S6NH00091,"HASSAN, MARGARET WOOD",I,DEM,2900607.97,0.0,1994701.65,NH,0.0,588433.0,0.0,12/31/2024,14200.35,6500.0,68.77,20.2865401352393,0.0,0.0,588433.0
S0TN00169,"HAGERTY, BILL",I,REP,4906088.81,0.0,3324823.86,TN,0.0,805900.0,0.0,12/31/2024,25245.8,12000.0,67.77,16.42652693847179,0.0,0.0,805900.0
S8OR00207,"MERKLEY, JEFFREY ALAN",I,DEM,1508836.04,0.0,1002446.84,OR,0.0,41225.0,0.0,12/31/2024,7335.16,0.0,66.44,2.732238553898805,0.0,0.0,41225.0
S8MS00261,"HYDE-SMITH, CINDY",I,REP,750573.65,60000.0,498055.82,MS,0.0,249900.0,0.0,12/31/2024,526.0,5000.0,66.36,33.29453412066891,0.0,0.0,249900.0
S4AZ00261,"WILLIAMS, SARAH",O,LIB,14715.0,0.0,9715.0,AZ,0.0,0.0,5000.0,12/31/2024,0.0,0.0,66.02,0.0,33.97893306150187,5000.0,0.0
S4MI00462,"SNYDER, NICOLETTE",O,REP,227962.67,0.0,148446.0,MI,0.0,15300.0,0.0,12/31/2024,30451.5,5000.0,65.12,6.711625197230757,0.0,0.0,15300.0
S4MO00268,"HARMON, DECEMBER L",C,DEM,18462.5,35.78,11807.44,MO,0.0,0.0,100.0,08/19/2024,347.13,0.0,63.95,0.0,0.5416384563303994,100.0,0.0
S4MI00553,"HARPER, FRANK EUGENE HILL",O,DEM,3149518.74,789999.1,2010281.61,MI,0.0,15100.48,0.0,10/16/2024,110546.31,1300.0,63.83,0.4794535688331862,0.0,0.0,15100.48
S2MO00544,"SCHMITT, ERIC",I,REP,1957979.62,0.0,1246346.44,MO,0.0,442316.0,0.0,12/31/2024,13135.0,22000.0,63.65,22.59042920988115,0.0,0.0,442316.0
S4NJ00532,"MURPHY, JUSTIN MICHAEL LL.M.",O,REP,12028.82,3850.0,7578.82,NJ,0.0,0.0,0.0,12/31/2024,0.0,0.0,63.01,0.0,0.0,0.0,0.0
S2MO00593,"HARTZLER, VICKY J",O,REP,9817.91,0.0,6170.0,MO,0.0,461.23,0.0,03/31/2024,-5621.0,0.0,62.84,4.697843023617043,0.0,0.0,461.23
S4TX00888,"BROWN, THEODORE E. JR.",C,LIB,13994.0,0.0,8794.0,TX,0.0,0.0,0.0,12/31/2024,0.0,0.0,62.84,0.0,0.0,0.0,0.0
S0IA00028,"GRASSLEY, CHARLES E",I,REP,770100.5,0.0,483309.71,IA,0.0,109000.0,0.0,12/31/2024,33054.05,0.0,62.76,14.153996783536693,0.0,0.0,109000.0
S2HI00106,"HIRONO, MAZIE K.",I,DEM,3292048.88,0.0,2064894.06,HI,0.0,1085368.53,0.0,12/31/2024,38246.5,2000.0,62.72,32.96939290889265,0.0,0.0,1085368.53
S4TX00896,"ROCHE, ANALISA",C,W,5300.0,0.0,3300.0,TX,0.0,0.0,0.0,12/24/2024,0.0,0.0,62.26,0.0,0.0,0.0,0.0
S4IN00196,"BANKS, JAMES E. HON.",O,REP,7337226.72,151180.0,4534595.55,IN,0.0,1432093.06,850.0,12/31/2024,181118.04,4950.0,61.8,19.518179206543586,0.0,0.0,1432093.06
S4AR00103,"COTTON, THOMAS",I,REP,2488964.09,73959.0,1537499.24,AR,0.0,181500.0,0.0,12/31/2024,12416.14,0.0,61.77,7.292190382706567,0.0,0.0,181500.0
S4DE00060,"BLUNT ROCHESTER, LISA",O,DEM,9934497.35,0.0,6039846.28,DE,0.0,2365766.13,0.0,12/31/2024,35594.65,7613.63,60.8,23.813646998456342,0.0,0.0,2365766.13
S0SC00149,"GRAHAM, LINDSEY O.",I,REP,4534983.47,0.0,2756240.43,SC,0.0,222810.0,0.0,12/31/2024,18875.0,1000.0,60.78,4.913138084712799,0.0,0.0,222810.0
S4HI00136,"SCHATZ, BRIAN",I,DEM,525033.39,0.0,319015.07,HI,0.0,127100.0,0.0,12/31/2024,97.5,0.0,60.76,24.20798418172985,0.0,0.0,127100.0
S4FL00736,"BONOAN, FEENA",C,LIB,19716.9,0.0,11928.43,FL,0.0,0.0,100.0,12/31/2024,0.0,0.0,60.5,0.0,0.5071791204499693,100.0,0.0
S0DE00092,"COONS, CHRISTOPHER A.",I,DEM,1749727.9,0.0,1055486.82,DE,0.0,536200.0,0.0,12/31/2024,2671.0,0.0,60.32,30.644764823147646,0.0,0.0,536200.0
S2NC00505,"BUDD, THEODORE P",I,REP,2111873.54,75000.0,1267904.19,NC,0.0,506121.72,0.0,12/31/2024,69581.25,2000.0,60.04,23.965531572501256,0.0,0.0,506121.72
S4WI00231,"RAVEENDRAN, REJANI",C,REP,47354.87,0.0,28397.26,WI,0.0,0.0,1145.08,12/31/2024,5.76,0.0,59.97,0.0,2.418082870885296,1145.08,0.0
S2KY00012,"MCCONNELL, MITCH",I,REP,1203839.87,0.0,719515.54,KY,0.0,265112.37,0.0,12/31/2024,29079.64,5000.0,59.77,22.02222875372951,0.0,0.0,265112.37
S2VA00142,"KAINE, TIMOTHY MICHAEL",I,DEM,18308453.68,0.0,10885217.62,VA,0.0,2112229.54,1000.0,12/31/2024,377481.98,10500.0,59.45,11.536908451790124,0.0,0.0,2112229.54
S4WV00332,"JUSTICE, JAMES CONLEY II",O,REP,4587416.08,0.0,2727259.36,WV,0.0,704300.0,0.0,12/31/2024,11900.0,5000.0,59.45,15.352869408784912,0.0,0.0,704300.0
S4CA00852,"SIMCHOWITZ, STEFAN",O,REP,8523.79,3480.0,5043.79,CA,0.0,0.0,0.0,03/12/2024,0.0,0.0,59.17,0.0,0.0,0.0,0.0
S2PA00661,"MCCORMICK, DAVE",C,REP,35970836.83,20498780.21,21181317.53,PA,0.0,1013544.37,52800.0,12/31/2024,187803.0,26075.0,58.88,2.8176835996061538,0.07429629765441295,26725.0,1013544.37
S4CA00522,"PORTER, KATHERINE",O,DEM,32527821.11,0.0,19140784.48,CA,0.0,67526.32,0.0,12/31/2024,392047.63,0.0,58.84,0.20759558339811593,0.0,0.0,67526.32
S6RI00163,"REED, JOHN F.",I,DEM,566041.68,0.0,329268.75,RI,0.0,163900.0,0.0,12/31/2024,3685.0,0.0,58.17,28.955464904987206,0.0,0.0,163900.0
S6ME00159,"COLLINS, SUSAN M.",I,REP,1624001.46,0.0,940099.24,ME,0.0,321919.25,0.0,12/31/2024,4400.0,0.0,57.89,19.822596095449324,0.0,0.0,321919.25
S4MI00710,"SOLIS-MULLEN, JOSEPH",,LIB,2307.5,0.0,1334.3,MI,,20.0,953.2,12/17/2024,0.0,0.0,57.82,0.8667388949079089,41.308775731310945,953.2,20.0
S8DE00079,"CARPER, THOMAS R.",I,DEM,232443.49,0.0,133593.23,DE,0.0,95000.0,0.0,12/31/2024,87373.0,131900.0,57.47,40.87014869721669,0.0,0.0,95000.0
S4MD00350,"DOMINGUEZ, JUAN",O,DEM,379860.01,0.0,217887.88,MD,0.0,2500.0,0.0,05/22/2024,0.0,0.0,57.36,0.6581371911194337,0.0,0.0,2500.0
S4VA00221,"LOWE, KIMBERLY",C,REP,27835.88,12000.0,15770.85,VA,0.0,0.0,0.0,06/30/2024,1300.0,0.0,56.66,0.0,0.0,0.0,0.0
S2FL00656,"NGUYEN, QUOC TUAN MR.",C,NPA,22530.0,9500.0,12630.0,FL,0.0,0.0,0.0,11/25/2024,0.0,0.0,56.06,0.0,0.0,0.0,0.0
S4MA00028,"MARKEY, EDWARD SEN.",I,DEM,1549922.8,0.0,867630.43,MA,0.0,97500.0,0.0,12/31/2024,16237.0,0.0,55.98,6.290635894897474,0.0,0.0,97500.0
S6RI00221,"WHITEHOUSE, SHELDON",I,DEM,4859870.01,0.0,2700712.67,RI,0.0,738285.0,0.0,12/31/2024,72734.86,8000.0,55.57,15.19145570726901,0.0,0.0,738285.0
S4NC00162,"TILLIS, THOM R. SEN.",I,REP,2474642.46,0.0,1372519.17,NC,0.0,1053189.98,0.0,12/31/2024,34940.0,13634.02,55.46,42.559278644236954,0.0,0.0,1053189.98
S4OH00192,"MORENO, BERNIE",C,REP,26920693.53,8470685.25,14811193.79,OH,0.0,909531.43,53325.0,12/31/2024,201603.61,17600.0,55.02,3.3785586875257594,0.1327046049545069,35725.0,909531.43
S2MO00775,"ALLEN, ROBERT",O,REP,823.76,0.0,449.88,MO,,0.0,0.0,03/31/2024,0.0,0.0,54.61,0.0,0.0,0.0,0.0
S8MT00234,"ROSENDALE, MATT MR.",C,REP,1067698.39,0.0,582548.66,MT,0.0,187500.0,0.0,12/31/2024,236057.15,41200.0,54.56,17.561139152790144,0.0,0.0,187500.0
S2CA00955,"PADILLA, ALEX",I,DEM,754150.94,8276.37,408463.81,CA,0.0,221050.0,0.0,12/31/2024,7013.5,6000.0,54.16,29.311108463247425,0.0,0.0,221050.0
S4VA00254,"HICKMAN, GWENDOLYN M.",C,REP,33075.9,14150.0,17705.0,VA,0.0,1220.9,0.0,06/30/2024,100.0,0.0,53.53,3.6912071931527186,0.0,0.0,1220.9
S4NJ00185,"BOOKER, CORY A.",I,DEM,7919520.16,0.0,4233671.15,NJ,0.0,16510.0,0.0,12/31/2024,86724.58,-7250.0,53.46,0.20847222642842544,0.09154595043041092,7250.0,16510.0
S4HI00177,"LAM, ADRIEL",C,REP,23056.51,10094.24,12127.23,HI,0.0,0.0,0.0,12/31/2024,3002.59,0.0,52.6,0.0,0.0,0.0,0.0
S8MS00196,"WICKER, ROGER SEN.",I,REP,7420578.92,0.0,3901123.07,MS,0.0,2282995.0,0.0,12/31/2024,26217.46,2500.0,52.57,30.765726294573252,0.0,0.0,2282995.0
S6VA00093,"WARNER, MARK ROBERT",I,DEM,4266868.81,0.0,2242951.15,VA,0.0,710700.0,0.0,12/31/2024,48579.01,10000.0,52.57,16.65624212149143,0.0,0.0,710700.0
S4AK00099,"MURKOWSKI, LISA",I,REP,689240.76,0.0,356325.79,AK,0.0,276800.0,0.0,12/31/2024,0.0,0.0,51.7,40.16013214308452,0.0,0.0,276800.0
S4CA00613,"RAB, AEJAZ ( RAJI )",O,DEM,20900.0,10000.0,10800.0,CA,0.0,0.0,0.0,12/31/2024,0.0,0.0,51.67,0.0,0.0,0.0,0.0
S0NC00293,"SMITH, SANDY",C,REP,948026.71,180983.66,487161.21,NC,0.0,5000.0,0.0,12/31/2024,20052.0,0.0,51.39,0.5274113004685279,0.0,0.0,5000.0
S4MI00637,"MEIJER, PETER MR.",O,REP,1095101.9,514533.5,560443.37,MI,0.0,16300.0,0.0,12/31/2024,68500.0,1300.0,51.18,1.488445961056227,0.0,0.0,16300.0
S4MA00358,"DEATON, JOHN",C,REP,2244282.53,1003301.65,1147559.95,MA,0.0,8809.59,0.0,12/31/2024,1149.09,200.0,51.13,0.39253480264804275,0.0,0.0,8809.59
S8MO00160,"HAWLEY, JOSHUA DAVID SEN",I,REP,13808806.06,0.0,6979078.18,MO,0.0,397882.21,1900.0,12/31/2024,91447.29,5000.0,50.54,2.8813657623344158,0.0,0.0,397882.21
S4MD00483,"HOGAN, LARRY",O,REP,12249553.37,718190.06,6056832.99,MD,0.0,645274.34,52800.0,12/31/2024,54311.49,0.0,49.45,5.267737692219223,0.43103612356439736,52800.0,645274.34
S8ID00092,"RISCH, JAMES E MR.",I,UNK,632240.45,0.0,310277.48,ID,0.0,220000.0,0.0,12/31/2024,15797.72,0.0,49.08,34.79688779798889,0.0,0.0,220000.0
S4NJ00540,"BASHAW, CURTIS",O,REP,4249567.71,2054764.78,2072777.5,NJ,0.0,74400.0,36000.0,12/31/2024,24635.71,0.0,48.78,1.7507663150047796,0.8471449911313451,36000.0,74400.0
S4AK00214,"SULLIVAN, DAN",I,REP,1893775.09,0.0,915243.87,AK,0.0,523850.0,0.0,12/31/2024,750.0,2500.0,48.33,27.661679719316616,0.0,0.0,523850.0
S4CA00720,"RUZON, MARK DR.",O,OTH,25489.13,0.0,12239.13,CA,0.0,0.0,5000.0,03/31/2024,0.0,0.0,48.02,0.0,19.616205025436333,5000.0,0.0
S4NV00379,"CUNNINGHAM, CHRIS",C,LIB,15573.29,0.0,7477.6,NV,0.0,0.0,0.0,12/31/2024,0.0,0.0,48.02,0.0,0.0,0.0,0.0
S8ND00120,"CRAMER, KEVIN MR.",I,REP,5562461.74,0.0,2647741.19,ND,0.0,1783950.0,0.0,12/31/2024,106612.66,11000.0,47.6,32.07123182837389,0.0,0.0,1783950.0
S6WY00068,"BARRASSO, JOHN A",I,REP,7761388.01,0.0,3650337.75,WY,,2725370.0,0.0,12/31/2024,45724.43,5215.26,47.03,35.114466593972026,0.0,0.0,2725370.0
S4MA00291,"ANTONELLIS, ROBERT JOSEPH",C,REP,41279.47,56009.57,18967.77,MA,0.0,200.0,191.7,12/31/2024,0.0,0.0,45.95,0.48450234462797126,0.4643954973259104,191.7,200.0
S0NY00410,"GILLIBRAND, KIRSTEN",I,DEM,9798986.57,0.0,4446971.88,NY,0.0,734947.67,0.0,12/31/2024,121214.3,13250.0,45.38,7.5002416295790475,0.0,0.0,734947.67
S6OR00110,"WYDEN, RONALD L.",I,DEM,1533627.54,0.0,665517.58,OR,0.0,309350.0,0.0,12/31/2024,4670.7,2770.7,43.39,20.17112968641656,0.0,0.0,309350.0
S4OK00232,"LANKFORD, JAMES PAUL",I,REP,913857.67,0.0,390441.98,OK,0.0,351050.0,0.0,12/31/2024,7795.0,200.0,42.72,38.41407820103978,0.0,0.0,351050.0
S0ND00093,"HOEVEN, JOHN",I,REP,530749.5,100000.0,217984.65,ND,0.0,213550.0,2020.0,12/31/2024,-1500.0,-500.0,41.07,40.23555368398839,0.4748002588791888,2520.0,213550.0
S2NE00094,"FISCHER, DEBRA S.",I,REP,6555361.2,95547.54,2675034.51,NE,0.0,2295535.0,52800.0,12/31/2024,1900.0,3804.55,40.81,35.01767377821988,0.7474103791565291,48995.45,2295535.0
S8AZ00197,"SINEMA, KYRSTEN",I,IND,5311800.8,0.0,2146870.38,AZ,0.0,818655.0,0.0,12/31/2024,3442733.59,928700.0,40.42,15.412004908015376,0.0,0.0,818655.0
S4UT00282,"CURTIS, JOHN",O,REP,5748063.58,0.0,2319425.97,UT,0.0,2047722.96,0.0,12/31/2024,92899.29,10700.0,40.35,35.62457045751745,0.0,0.0,2047722.96
S4FL00785,"COLUMBUS, JOHN",C,REP,25899.64,0.0,10321.32,FL,0.0,5000.0,0.0,09/30/2024,17.58,0.0,39.85,19.305287641063735,0.0,0.0,5000.0
S4UT00209,"WILSON, BRAD",O,REP,5056856.61,0.0,1958079.83,UT,0.0,63500.0,0.0,12/31/2024,396312.17,16000.0,38.72,1.2557207945036035,0.0,0.0,63500.0
S6SC04197,"FREEMAN, KYLE ODONNELL",,DEM,10503.3,6500.0,4003.3,SC,0.0,0.0,0.0,12/31/2024,0.0,0.0,38.11,0.0,0.0,0.0,0.0
S6IN00191,"YOUNG, TODD CHRISTOPHER",I,REP,1754997.99,0.0,661649.75,IN,0.0,330350.0,0.0,12/31/2024,20767.82,0.0,37.7,18.823383381766725,0.0,0.0,330350.0
S2TX00106,"CORNYN, JOHN SEN",I,REP,3377426.45,0.0,1270535.55,TX,0.0,595022.42,0.0,12/31/2024,8678.75,11500.0,37.62,17.617627765069464,0.0,0.0,595022.42
S6FL00376,"GRAYSON, ALAN MARK",C,DEM,833762.1,3831353.65,307121.38,FL,0.0,0.0,0.0,12/31/2024,540.0,0.0,36.84,0.0,0.0,0.0,0.0
S2FL00581,"GRAYSON, ALAN MARK",C,DEM,833762.1,3831353.65,307121.38,FL,0.0,0.0,0.0,12/31/2024,540.0,0.0,36.84,0.0,0.0,0.0,0.0
S4LA00107,"CASSIDY, WILLIAM M.",I,REP,4060477.24,0.0,1494319.18,LA,0.0,1051618.67,0.0,12/31/2024,31858.97,5000.0,36.8,25.898893352742935,0.0,0.0,1051618.67
S6NC00340,"NICKEL, WILEY",,DEM,2383094.47,926858.01,867468.46,NC,0.0,737073.34,1554.43,12/31/2024,28306.98,49000.0,36.4,30.929253929240996,0.0,0.0,737073.34
S6IL00151,"DURBIN, RICHARD J.",I,DEM,1106383.69,0.0,402296.26,IL,0.0,168775.0,0.0,12/31/2024,7009.25,0.0,36.36,15.254653654556316,0.0,0.0,168775.0
S4WI00173,"ANDERSON, PHILLIP NORMAN",C,IND,52738.95,0.0,19049.73,WI,0.0,0.0,0.0,12/25/2024,0.0,0.0,36.12,0.0,0.0,0.0,0.0
